,effective_at,installment_id,installment_number,merchant_id,miss,mtd,order_id,which_day,which_month,which_month_name,rolling_30,rolling_30_30_days_ago,rolling_change,rolling_30_inst1,rolling_30_30_days_ago_inst1,rolling_change_inst1,rolling_30_inst2,rolling_30_30_days_ago_inst2,rolling_change_inst2,rolling_30_inst3,rolling_30_30_days_ago_inst3,rolling_change_inst3,rolling_30_inst4,rolling_30_30_days_ago_inst4,rolling_change_inst4,merchant_name
32,2024-08-07,34edb5fb-eb35-4253-ad94-b446bb83e4c1,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,a55c86fc-6fa7-4fae-8b3d-c8ae210dd256,,last_month,August,0.44,0.44,0.0,0.44594594594594594,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
33,2024-08-07,c30c0db1-63d9-4a90-8d68-fd0d477e1c90,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_month,8c047eac-6125-4662-8085-9d0746e331c4,,last_month,August,0.44,0.44,0.0,0.44594594594594594,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
34,2024-06-07,f0550f90-ce79-4654-ab01-6955b32ed0d2,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,,a55c86fc-6fa7-4fae-8b3d-c8ae210dd256,,,,0.2,0.2,0.0,0.06521739130434782,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
35,2024-07-07,92e50a82-85be-453c-89c7-8be64157a154,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_to_last_month,a6c9c394-3366-4fc5-bf67-09ad07e8346a,,last_to_last_month,July,0.3695652173913043,0.3695652173913043,0.0,0.22972972972972974,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
36,2024-08-07,d5137d71-6848-4153-ac49-173975b132ec,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,b04b9d3f-fae0-4dec-bc2c-06e9d6d3d2b9,,last_month,August,0.44,0.44,0.0,0.44594594594594594,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
37,2024-07-06,0228be5e-42b5-4f99-9456-f82993c72007,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_to_last_month,1bc81ace-f3fb-4266-b877-64a70b641016,,last_to_last_month,July,0.34146341463414637,0.34146341463414637,0.0,0.2,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
38,2024-07-07,5d2290d8-011b-415d-bc94-d2eff7fe5752,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_to_last_month,a55c86fc-6fa7-4fae-8b3d-c8ae210dd256,,last_to_last_month,July,0.3695652173913043,0.3695652173913043,0.0,0.22972972972972974,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
39,2024-07-07,3456dc15-b910-4b02-847b-defd6b350d5e,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_to_last_month,b04b9d3f-fae0-4dec-bc2c-06e9d6d3d2b9,,last_to_last_month,July,0.3695652173913043,0.3695652173913043,0.0,0.22972972972972974,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
40,2024-08-06,f88ae16a-3764-42be-8336-5227eb052249,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_month,1bc81ace-f3fb-4266-b877-64a70b641016,,last_month,August,0.39436619718309857,0.39436619718309857,0.0,0.3835616438356164,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
41,2024-08-07,fd7c8be4-8733-425b-8140-ea486bc64be4,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,a6c9c394-3366-4fc5-bf67-09ad07e8346a,,last_month,August,0.44,0.44,0.0,0.44594594594594594,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
42,2024-08-08,906790ac-f681-41b7-97c2-7b206f596521,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,fd6420da-411d-49df-9bcb-39e4a274d485,,last_month,August,0.47368421052631576,0.47368421052631576,0.0,0.48,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
43,2024-06-06,c0112c25-cf76-4bc5-baa3-ca63aa735b58,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,1bc81ace-f3fb-4266-b877-64a70b641016,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
44,2024-06-03,5cb52e0b-09eb-41a4-a9d6-849c15367f8a,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,5493705e-9df7-4d5e-be07-91bb788f7e84,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
45,2024-08-16,a842dcf4-2a43-46c6-81ca-0da628746482,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,f8f67145-33f5-4091-a364-d76c1707152f,,last_month,August,0.5194805194805194,0.2,61.49999999999999,0.5263157894736842,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
46,2024-06-14,ba372444-e899-46f7-ae1b-62974e387318,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,cc8c1126-0eef-4179-81ec-6b517c1d8dc5,,,,0.375,0.375,0.0,0.16363636363636364,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
47,2024-07-14,829aa079-58c2-4b5d-8c7c-e7b18f7dfa3f,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_to_last_month,cc8c1126-0eef-4179-81ec-6b517c1d8dc5,last_to_last_month_today,last_to_last_month,July,0.41818181818181815,0.41818181818181815,0.0,0.3026315789473684,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
48,2024-08-14,6b17d0fa-83b9-4524-ad21-8be3fb093c0f,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_month,cc8c1126-0eef-4179-81ec-6b517c1d8dc5,last_month_today,last_month,August,0.5194805194805194,0.5194805194805194,0.0,0.5194805194805194,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
49,2024-06-14,09de634b-1f20-4741-8473-b27b050fb61f,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,26d54083-90d9-477c-ae7b-07d101f719d4,,,,0.375,0.375,0.0,0.16363636363636364,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
50,2024-07-14,8b6fe8d1-18c0-4ded-9367-ea173623ab0b,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_to_last_month,26d54083-90d9-477c-ae7b-07d101f719d4,last_to_last_month_today,last_to_last_month,July,0.41818181818181815,0.41818181818181815,0.0,0.3026315789473684,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
51,2024-08-14,ab9cdc6d-bd39-45c8-baf8-844e99a5bd89,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_month,26d54083-90d9-477c-ae7b-07d101f719d4,last_month_today,last_month,August,0.5194805194805194,0.5194805194805194,0.0,0.5194805194805194,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
52,2024-08-09,8f926a6c-e71f-464b-90a9-995e662c8e64,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,20767aa6-c906-438c-8a91-ebed5a63bddd,,last_month,August,0.4935064935064935,0.4935064935064935,0.0,0.5066666666666667,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
53,2024-06-08,d40a242c-357e-44ea-a5f3-8dc1a877e249,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,,dbc937c0-e551-4fbf-9b0d-cd58ef297e51,,,,0.3333333333333333,0.3333333333333333,0.0,0.12244897959183673,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
54,2024-07-09,362fa624-3de4-4e08-9c16-70568854f13a,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_to_last_month,20767aa6-c906-438c-8a91-ebed5a63bddd,,last_to_last_month,July,0.43137254901960786,0.43137254901960786,0.0,0.2894736842105263,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
55,2024-06-14,3056f93f-4c71-45da-86fc-b2aee3f9167c,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,26e324aa-db12-4c64-a749-f0002327841b,,,,0.375,0.375,0.0,0.16363636363636364,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
56,2024-07-14,af9370e2-e649-4648-af42-7d970ebb5114,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_to_last_month,26e324aa-db12-4c64-a749-f0002327841b,last_to_last_month_today,last_to_last_month,July,0.41818181818181815,0.41818181818181815,0.0,0.3026315789473684,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
57,2024-08-09,b94aa8ae-5900-44d0-b224-70d35a9f5cad,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,7b042b8b-26f2-4a38-9dff-d81d2bc57bb4,,last_month,August,0.4935064935064935,0.4935064935064935,0.0,0.5066666666666667,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
58,2024-06-19,7307ef58-215a-43c2-b68c-6b23b108a4d7,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,6bb00fd3-2e11-4fc2-a36a-58de56606f9c,,,,0.3,0.3,0.0,0.14754098360655737,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
59,2024-08-14,ae2a838f-544d-44fb-9fab-74ffe5f583b9,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,last_month,26e324aa-db12-4c64-a749-f0002327841b,last_month_today,last_month,August,0.5194805194805194,0.5194805194805194,0.0,0.5194805194805194,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
60,2024-07-16,118121a0-3115-49f8-9976-5e736a956712,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,f8f67145-33f5-4091-a364-d76c1707152f,,last_to_last_month,July,0.40350877192982454,0.40350877192982454,0.0,0.3026315789473684,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
61,2024-08-16,94606b52-0f44-4fc4-81ab-f6de61f58806,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,019623cb-c59e-44fb-834c-161b202018bd,,last_month,August,0.5194805194805194,0.2,61.49999999999999,0.5263157894736842,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
62,2024-06-16,8e2c7f2f-197b-41fb-aeb2-d16d63d9b1e6,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,f8f67145-33f5-4091-a364-d76c1707152f,,,,0.34615384615384615,0.34615384615384615,0.0,0.15789473684210525,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
63,2024-07-19,3510aa1c-825e-48a8-af4c-3ecf3203c365,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,e6b127fc-03b9-4bdb-92a6-16c62630fe1e,,last_to_last_month,July,0.3770491803278688,0.3770491803278688,0.0,0.30666666666666664,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
64,2024-08-08,2a1697ec-487a-466a-a5a5-ed902a9b25c6,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,ff7131b5-3c8b-47dd-b483-dad0214a0c11,,last_month,August,0.47368421052631576,0.47368421052631576,0.0,0.48,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
65,2024-06-09,2e632687-0870-4484-b9c5-4d6a4e05d2f8,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,,7b042b8b-26f2-4a38-9dff-d81d2bc57bb4,,,,0.4,0.4,0.0,0.1568627450980392,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
66,2024-06-19,59506612-5298-4380-bb4f-5ce085072680,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,e6b127fc-03b9-4bdb-92a6-16c62630fe1e,,,,0.3,0.3,0.0,0.14754098360655737,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
67,2024-06-19,07de0358-5628-4728-b833-c56e8299ff04,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,056b53d3-850a-4a4e-9a1c-53456f2576da,,,,0.3,0.3,0.0,0.14754098360655737,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
68,2024-08-19,df44685b-636a-4ac6-b915-28f785efa2b5,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,6bb00fd3-2e11-4fc2-a36a-58de56606f9c,,last_month,August,0.5,0.3333333333333333,33.333333333333336,0.5256410256410257,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
69,2024-08-11,21aaa645-c320-4b34-af2f-a2c5f71706f8,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,last_month,f5ea1f05-5c26-4cd8-9dd7-78afaa086410,,last_month,August,0.5064935064935064,0.5064935064935064,0.0,0.52,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
70,2024-07-16,7bde4227-c2be-4644-b2c0-933e37850062,1,e9d41268-9b8b-454a-972a-0648ceea313c,0,,019623cb-c59e-44fb-834c-161b202018bd,,last_to_last_month,July,0.40350877192982454,0.40350877192982454,0.0,0.3026315789473684,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
71,2024-06-08,9651861d-c12d-4f0e-b7e1-5ea97b389f99,1,e9d41268-9b8b-454a-972a-0648ceea313c,1,,ff7131b5-3c8b-47dd-b483-dad0214a0c11,,,,0.3333333333333333,0.3333333333333333,0.0,0.12244897959183673,,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,PayLater Test Merchant
