,Unnamed: 0,installment_id,external_key,order_status,status,effective_at,created_datetime_dubai,n_installments,consumer_id,status_neew,Customer_status,country,merchant_id,merchant_name,current_month,last_month,last_to_last_month,which_month,created,day_number,mtd
171,187,6c5ac7ba-441f-43ff-9114-0bc35ca79b1e,ff7131b5-3c8b-47dd-b483-dad0214a0c11,ACTIVE,MISSED,2024-07-08 13:21:39.116324+00:00,2024-05-08 13:21:39.116324+00:00,4,6ea2c8bd-de2d-4f31-be07-c771bf07f21a,MISSED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,,2024-05-08,,
172,188,73722f77-67c9-465c-b8d4-2379e241a113,3cb6b44e-4698-429d-b166-743be1ad0c83,ACTIVE,PAID,2024-08-03 08:38:19.867296+00:00,2024-08-03 08:38:19.867296+00:00,4,52ae0b53-4a31-4833-b022-61c3e36b8986,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-03,2.0,last_month
173,189,ec743221-0013-46ae-a27f-7e6e8332a653,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,PAID,2024-08-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,PAID,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
174,190,f9adf629-16fa-4595-aa51-34ebe447d0ed,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,SCHEDULED,2024-10-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,SCHEDULED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
175,191,0866fcaa-cf36-4339-9f53-44278712235f,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,SCHEDULED,2024-11-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,SCHEDULED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
176,192,58890406-87ea-4d22-b59f-082a4d85d559,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,SCHEDULED,2024-12-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,SCHEDULED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
177,193,82b81040-d5d9-4a2a-85c1-54ee7851b972,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,SCHEDULED,2025-01-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,SCHEDULED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
178,198,68d67a89-23a2-4df3-b1de-b2d40fbe8434,fb247512-ad0c-4ffd-ac40-64b8eb6d7420,ACTIVE,PAID,2024-08-01 18:58:52.056742+00:00,2024-08-01 18:58:52.056742+00:00,4,6cea7f8f-77a8-4f06-be73-e5660fccd904,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-01,1.0,last_month
179,199,f77e51c2-768a-447d-85b8-1b1fb3cf7c91,3cb6b44e-4698-429d-b166-743be1ad0c83,ACTIVE,PAID,2024-09-03 08:38:19.867296+00:00,2024-08-03 08:38:19.867296+00:00,4,52ae0b53-4a31-4833-b022-61c3e36b8986,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-03,2.0,last_month
180,200,a8a2d43e-75b4-42f2-b894-a9f34d0bf33d,fb247512-ad0c-4ffd-ac40-64b8eb6d7420,ACTIVE,SCHEDULED,2024-10-01 18:58:52.056742+00:00,2024-08-01 18:58:52.056742+00:00,4,6cea7f8f-77a8-4f06-be73-e5660fccd904,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-01,1.0,last_month
181,201,f030dea4-7e4b-4de7-9143-c8cfc9dc3118,fb247512-ad0c-4ffd-ac40-64b8eb6d7420,ACTIVE,SCHEDULED,2024-11-01 18:58:52.056742+00:00,2024-08-01 18:58:52.056742+00:00,4,6cea7f8f-77a8-4f06-be73-e5660fccd904,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-01,1.0,last_month
182,202,4c2fbcd2-103c-484e-857a-4dea802c7383,3cb6b44e-4698-429d-b166-743be1ad0c83,ACTIVE,SCHEDULED,2024-10-03 08:38:19.867296+00:00,2024-08-03 08:38:19.867296+00:00,4,52ae0b53-4a31-4833-b022-61c3e36b8986,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-03,2.0,last_month
183,203,96d5d373-ae33-4ba4-800f-08b307a8c58c,3cb6b44e-4698-429d-b166-743be1ad0c83,ACTIVE,SCHEDULED,2024-11-03 08:38:19.867296+00:00,2024-08-03 08:38:19.867296+00:00,4,52ae0b53-4a31-4833-b022-61c3e36b8986,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-03,2.0,last_month
184,204,b7d59b5c-d572-4c08-ba07-8aa81b9b0e2b,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,PAID,2024-09-01 13:30:52.166312+00:00,2024-08-01 13:30:52.166312+00:00,6,4fd843d3-b8fa-4763-a5b3-807df67900b0,PAID,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-01,1.0,last_month
185,205,6bad6265-257d-4896-9b4b-a46c94b57332,fb247512-ad0c-4ffd-ac40-64b8eb6d7420,ACTIVE,PAID,2024-09-01 18:58:52.056742+00:00,2024-08-01 18:58:52.056742+00:00,4,6cea7f8f-77a8-4f06-be73-e5660fccd904,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-01,1.0,last_month
186,206,722cf35e-f576-4fac-b8c1-530cd0bc7876,8dec6c61-9598-4c5a-8e99-68702ccefcd4,REFUNDED,REFUNDED,2024-08-06 09:29:11.398180+00:00,2024-08-06 09:29:11.398180+00:00,3,438994b0-b6c6-4c0a-a5bf-0da8f74e3884,REFUNDED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-06,3.0,last_month
187,207,db708357-f371-4643-b839-36a5108ffa73,8dec6c61-9598-4c5a-8e99-68702ccefcd4,REFUNDED,VOIDED,2024-09-06 09:29:11.398180+00:00,2024-08-06 09:29:11.398180+00:00,3,438994b0-b6c6-4c0a-a5bf-0da8f74e3884,VOIDED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-06,3.0,last_month
188,208,80153f4e-73c0-4240-9fe6-fa4ade93ad7f,8dec6c61-9598-4c5a-8e99-68702ccefcd4,REFUNDED,VOIDED,2024-10-06 09:29:11.398180+00:00,2024-08-06 09:29:11.398180+00:00,3,438994b0-b6c6-4c0a-a5bf-0da8f74e3884,VOIDED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,last_month,2024-08-06,3.0,last_month
189,209,b4f7d475-616d-4023-933c-4febc87e0857,49d40a37-f572-4fd5-bb6c-041bf22119d9,ACTIVE,PAID,2024-09-11 17:14:58.763731+00:00,2024-08-11 17:14:58.763731+00:00,4,c1092bd1-304c-447e-afeb-8556b4ed27cb,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-11,4.0,last_month
190,210,330043b6-f6ff-40f5-9b44-3db8bcf7cba9,49d40a37-f572-4fd5-bb6c-041bf22119d9,ACTIVE,PAID,2024-08-11 17:14:58.763731+00:00,2024-08-11 17:14:58.763731+00:00,4,c1092bd1-304c-447e-afeb-8556b4ed27cb,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-11,4.0,last_month
191,211,db742c33-d903-4434-b906-a268d0a0ae5a,49d40a37-f572-4fd5-bb6c-041bf22119d9,ACTIVE,SCHEDULED,2024-10-11 17:14:58.763731+00:00,2024-08-11 17:14:58.763731+00:00,4,c1092bd1-304c-447e-afeb-8556b4ed27cb,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-11,4.0,last_month
192,212,10c91179-66c6-4792-afd1-7e36d173a41d,49d40a37-f572-4fd5-bb6c-041bf22119d9,ACTIVE,SCHEDULED,2024-11-11 17:14:58.763731+00:00,2024-08-11 17:14:58.763731+00:00,4,c1092bd1-304c-447e-afeb-8556b4ed27cb,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-11,4.0,last_month
193,213,ef7d1c3d-9122-4e86-ad73-81c7a045d565,dbc937c0-e551-4fbf-9b0d-cd58ef297e51,ACTIVE,MISSED,2024-08-08 11:45:51.661546+00:00,2024-05-08 11:45:51.661546+00:00,4,6ea2c8bd-de2d-4f31-be07-c771bf07f21a,MISSED,new,,e9d41268-9b8b-454a-972a-0648ceea313c,PayLater Test Merchant,,,,,2024-05-08,,
194,214,a7aa114f-1b50-4e2c-b7f8-64f8c30148ae,4738113f-9218-48dd-a09d-a897428fb49b,ACTIVE,PAID,2024-08-15 12:06:14.097002+00:00,2024-08-15 12:06:14.097002+00:00,4,2dc9d2bb-6ce2-4ae4-bd09-1b284713170c,PAID,new,,b85d3ac4-1e22-4d4f-b180-f6b424fcab8f,U Events,,,,last_month,2024-08-15,5.0,last_month
195,215,7e7fcf5e-272f-4ce1-ba91-61beb3ea42f7,4738113f-9218-48dd-a09d-a897428fb49b,ACTIVE,SCHEDULED,2024-10-15 12:06:14.097002+00:00,2024-08-15 12:06:14.097002+00:00,4,2dc9d2bb-6ce2-4ae4-bd09-1b284713170c,SCHEDULED,new,,b85d3ac4-1e22-4d4f-b180-f6b424fcab8f,U Events,,,,last_month,2024-08-15,5.0,last_month
196,216,bffe2a99-38c9-491f-96f2-b3df0ef34ada,4738113f-9218-48dd-a09d-a897428fb49b,ACTIVE,SCHEDULED,2024-11-15 12:06:14.097002+00:00,2024-08-15 12:06:14.097002+00:00,4,2dc9d2bb-6ce2-4ae4-bd09-1b284713170c,SCHEDULED,new,,b85d3ac4-1e22-4d4f-b180-f6b424fcab8f,U Events,,,,last_month,2024-08-15,5.0,last_month
197,217,ee9d16a4-0693-4af1-acc1-74b44db6b76b,c961cf7c-c17b-4bff-9552-f071328beafe,ACTIVE,PAID,2024-08-15 18:39:16.478032+00:00,2024-08-15 18:39:16.478032+00:00,4,cb3cf0c8-8c0d-4630-a098-c90f7db17680,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-15,5.0,last_month
198,218,9145aed2-1502-4948-ab9b-0bbbac050bd8,c961cf7c-c17b-4bff-9552-f071328beafe,ACTIVE,SCHEDULED,2024-10-15 18:39:16.478032+00:00,2024-08-15 18:39:16.478032+00:00,4,cb3cf0c8-8c0d-4630-a098-c90f7db17680,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-15,5.0,last_month
199,219,711f6695-f1c9-4801-8dc7-3156f06ff2eb,c961cf7c-c17b-4bff-9552-f071328beafe,ACTIVE,SCHEDULED,2024-11-15 18:39:16.478032+00:00,2024-08-15 18:39:16.478032+00:00,4,cb3cf0c8-8c0d-4630-a098-c90f7db17680,SCHEDULED,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-15,5.0,last_month
200,220,dc03aa54-ae7d-4ca7-9cad-7443870b8fcb,4738113f-9218-48dd-a09d-a897428fb49b,ACTIVE,PAID,2024-09-15 12:06:14.097002+00:00,2024-08-15 12:06:14.097002+00:00,4,2dc9d2bb-6ce2-4ae4-bd09-1b284713170c,PAID,new,,b85d3ac4-1e22-4d4f-b180-f6b424fcab8f,U Events,,,,last_month,2024-08-15,5.0,last_month
201,221,fe0c5efb-ea55-4e03-8cbf-c674531096cb,c961cf7c-c17b-4bff-9552-f071328beafe,ACTIVE,PAID,2024-09-15 18:39:16.478032+00:00,2024-08-15 18:39:16.478032+00:00,4,cb3cf0c8-8c0d-4630-a098-c90f7db17680,PAID,new,,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,Store 974,,,,last_month,2024-08-15,5.0,last_month
202,238,cbee0df2-0ea2-4b40-b05f-433ae5c83d78,c81f6f9f-9dd6-4d94-8e10-e539b756ffba,ACTIVE,PAID,2024-08-19 05:30:37.639956+00:00,2024-08-19 05:30:37.639956+00:00,4,e53c9e86-f31f-43bc-9783-4b64b1004cd9,PAID,new,,dfe044f2-fb3a-42b4-b42f-fec46043476c,Tech Station Trading,,,,last_month,2024-08-19,6.0,last_month
203,239,2d96d13c-f79d-4432-ade8-a2ebad97df73,c81f6f9f-9dd6-4d94-8e10-e539b756ffba,ACTIVE,SCHEDULED,2024-10-19 05:30:37.639956+00:00,2024-08-19 05:30:37.639956+00:00,4,e53c9e86-f31f-43bc-9783-4b64b1004cd9,SCHEDULED,new,,dfe044f2-fb3a-42b4-b42f-fec46043476c,Tech Station Trading,,,,last_month,2024-08-19,6.0,last_month
204,240,2ee9ab62-21ce-456c-92a3-261d4f85d07b,c81f6f9f-9dd6-4d94-8e10-e539b756ffba,ACTIVE,SCHEDULED,2024-11-19 05:30:37.639956+00:00,2024-08-19 05:30:37.639956+00:00,4,e53c9e86-f31f-43bc-9783-4b64b1004cd9,SCHEDULED,new,,dfe044f2-fb3a-42b4-b42f-fec46043476c,Tech Station Trading,,,,last_month,2024-08-19,6.0,last_month
205,252,dacebb2a-42eb-4a4a-9a3f-e4236d3ed69e,c81f6f9f-9dd6-4d94-8e10-e539b756ffba,ACTIVE,PAID,2024-09-19 05:30:37.639956+00:00,2024-08-19 05:30:37.639956+00:00,4,e53c9e86-f31f-43bc-9783-4b64b1004cd9,PAID,new,,dfe044f2-fb3a-42b4-b42f-fec46043476c,Tech Station Trading,,,,last_month,2024-08-19,6.0,last_month
206,258,6fcb507b-d047-4a9a-98bd-3155424d5c34,f18b6970-0fe2-429f-8927-9fae982f3eb3,ACTIVE,PAID,2024-08-20 17:55:14.244916+00:00,2024-08-20 17:55:14.244916+00:00,4,68319604-1330-4cdd-81ed-1017118accb4,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
207,259,dd896fb7-56c9-4841-ae13-345cf17689ae,d4f8035f-4719-41fa-afa3-b61a969c084b,ACTIVE,PAID,2024-08-20 16:17:50.409905+00:00,2024-08-20 16:17:50.409905+00:00,4,c39d9814-453c-4a19-9794-c228a01fed5e,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
208,260,0eff15ce-b43b-4e69-9b4e-526063568178,d4f8035f-4719-41fa-afa3-b61a969c084b,ACTIVE,SCHEDULED,2024-09-20 16:17:50.409905+00:00,2024-08-20 16:17:50.409905+00:00,4,c39d9814-453c-4a19-9794-c228a01fed5e,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
209,261,93b9da4a-e95b-41bd-b7e0-515ee18c76b5,d4f8035f-4719-41fa-afa3-b61a969c084b,ACTIVE,SCHEDULED,2024-10-20 16:17:50.409905+00:00,2024-08-20 16:17:50.409905+00:00,4,c39d9814-453c-4a19-9794-c228a01fed5e,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
210,262,35567c41-1e75-4034-847d-a4e79d106bb4,d4f8035f-4719-41fa-afa3-b61a969c084b,ACTIVE,SCHEDULED,2024-11-20 16:17:50.409905+00:00,2024-08-20 16:17:50.409905+00:00,4,c39d9814-453c-4a19-9794-c228a01fed5e,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
211,263,2853929b-881c-445e-8c5a-72544206d297,f18b6970-0fe2-429f-8927-9fae982f3eb3,ACTIVE,SCHEDULED,2024-10-20 17:55:14.244916+00:00,2024-08-20 17:55:14.244916+00:00,4,68319604-1330-4cdd-81ed-1017118accb4,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
212,264,744f14c5-a71e-42bd-b652-292838c1a5e7,f18b6970-0fe2-429f-8927-9fae982f3eb3,ACTIVE,SCHEDULED,2024-11-20 17:55:14.244916+00:00,2024-08-20 17:55:14.244916+00:00,4,68319604-1330-4cdd-81ed-1017118accb4,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
213,265,845c0a48-d1bb-4a42-888a-07cda4722c25,f18b6970-0fe2-429f-8927-9fae982f3eb3,ACTIVE,PAID,2024-09-20 17:55:14.244916+00:00,2024-08-20 17:55:14.244916+00:00,4,68319604-1330-4cdd-81ed-1017118accb4,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-20,7.0,last_month
214,266,03ffe983-8df4-4d48-8789-5ab773402aa4,0bbab06a-bf69-4fff-b847-06b0dff432b1,ACTIVE,PAID,2024-08-21 13:57:52.435139+00:00,2024-08-21 13:57:52.435139+00:00,4,22218266-be73-493b-8e8e-ed584a17dd23,PAID,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-21,8.0,last_month
215,267,c0398456-3d26-420b-8a91-30445566b694,0bbab06a-bf69-4fff-b847-06b0dff432b1,ACTIVE,SCHEDULED,2024-09-21 13:57:52.435139+00:00,2024-08-21 13:57:52.435139+00:00,4,22218266-be73-493b-8e8e-ed584a17dd23,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-21,8.0,last_month
216,268,5a2f73b3-cc78-4109-ab53-8cff8553fcc2,0bbab06a-bf69-4fff-b847-06b0dff432b1,ACTIVE,SCHEDULED,2024-10-21 13:57:52.435139+00:00,2024-08-21 13:57:52.435139+00:00,4,22218266-be73-493b-8e8e-ed584a17dd23,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-21,8.0,last_month
217,269,1cd2fe57-1a79-45c7-88e4-f5fbfd8c8f5d,0bbab06a-bf69-4fff-b847-06b0dff432b1,ACTIVE,SCHEDULED,2024-11-21 13:57:52.435139+00:00,2024-08-21 13:57:52.435139+00:00,4,22218266-be73-493b-8e8e-ed584a17dd23,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-21,8.0,last_month
218,270,c0309676-8e52-447f-866a-505cd94e0a40,11573e1e-4475-40e3-991b-bcba1de79332,ACTIVE,PAID,2024-08-22 10:25:48.154519+00:00,2024-08-22 10:25:48.154519+00:00,4,941add44-950f-4ad3-8488-efaba38c5ff6,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
219,271,50a70367-36c5-4fa8-bf6b-4c34ca4b9e72,11573e1e-4475-40e3-991b-bcba1de79332,ACTIVE,SCHEDULED,2024-09-22 10:25:48.154519+00:00,2024-08-22 10:25:48.154519+00:00,4,941add44-950f-4ad3-8488-efaba38c5ff6,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
220,272,b9a27617-81bc-4af1-aa41-95dfd255999f,11573e1e-4475-40e3-991b-bcba1de79332,ACTIVE,SCHEDULED,2024-10-22 10:25:48.154519+00:00,2024-08-22 10:25:48.154519+00:00,4,941add44-950f-4ad3-8488-efaba38c5ff6,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
221,273,9f6e449b-8d76-4ef6-9cab-5e7727849c56,11573e1e-4475-40e3-991b-bcba1de79332,ACTIVE,SCHEDULED,2024-11-22 10:25:48.154519+00:00,2024-08-22 10:25:48.154519+00:00,4,941add44-950f-4ad3-8488-efaba38c5ff6,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
222,274,67ea1b57-c31a-44ca-ab6f-bb21c86ad56b,c1a178f8-2bb8-4efe-8577-d5d07bee6173,ACTIVE,PAID,2024-08-22 10:40:22.802795+00:00,2024-08-22 10:40:22.802795+00:00,4,082ffeef-9657-48c4-9cad-a5f9976e0fd8,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
223,275,65d7c8a7-1a86-4524-9490-9e3d939aa737,c1a178f8-2bb8-4efe-8577-d5d07bee6173,ACTIVE,SCHEDULED,2024-09-22 10:40:22.802795+00:00,2024-08-22 10:40:22.802795+00:00,4,082ffeef-9657-48c4-9cad-a5f9976e0fd8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
224,276,0b8942db-7539-4a6b-ac69-0d3fa9b051f5,c1a178f8-2bb8-4efe-8577-d5d07bee6173,ACTIVE,SCHEDULED,2024-10-22 10:40:22.802795+00:00,2024-08-22 10:40:22.802795+00:00,4,082ffeef-9657-48c4-9cad-a5f9976e0fd8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
225,277,72300b84-3596-4512-adc0-d45adcb33872,c1a178f8-2bb8-4efe-8577-d5d07bee6173,ACTIVE,SCHEDULED,2024-11-22 10:40:22.802795+00:00,2024-08-22 10:40:22.802795+00:00,4,082ffeef-9657-48c4-9cad-a5f9976e0fd8,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-22,9.0,last_month
226,278,fa746755-1923-47f4-9fc2-760cb76df661,7d102715-68ee-41cd-b282-96caeeefc3df,VOIDED,VOIDED,2024-08-24 14:28:27.435768+00:00,2024-08-24 14:28:27.435768+00:00,4,4e81ccfe-f09e-4d96-9840-825067ca9f7f,VOIDED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-24,11.0,last_month
227,279,c415432d-46f9-43c4-af73-914e74fa78a3,de202ec5-fe14-458d-85ab-b55e2ec869bd,ACTIVE,PAID,2024-08-22 17:12:05.295032+00:00,2024-08-22 17:12:05.295032+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,PAID,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-22,9.0,last_month
228,280,d316b664-2123-4e6d-9d83-9b5de953e129,de202ec5-fe14-458d-85ab-b55e2ec869bd,ACTIVE,SCHEDULED,2024-09-22 17:12:05.295032+00:00,2024-08-22 17:12:05.295032+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-22,9.0,last_month
229,281,5579b98f-6130-466e-b498-0a9f460c2f61,de202ec5-fe14-458d-85ab-b55e2ec869bd,ACTIVE,SCHEDULED,2024-10-22 17:12:05.295032+00:00,2024-08-22 17:12:05.295032+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-22,9.0,last_month
230,282,3e79d298-22c6-4e23-b388-c09547358d31,de202ec5-fe14-458d-85ab-b55e2ec869bd,ACTIVE,SCHEDULED,2024-11-22 17:12:05.295032+00:00,2024-08-22 17:12:05.295032+00:00,4,2c6d2370-705b-4fd0-b426-6a83f509c85d,SCHEDULED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-22,9.0,last_month
231,291,39f7b807-fe26-4e70-8fcd-04af026a8a9d,827e0ea2-67ab-4efa-b190-28fe6d8ae5c0,ACTIVE,PAID,2024-08-23 15:02:15.195033+00:00,2024-08-23 15:02:15.195033+00:00,4,115e5120-0de0-454d-aef9-a35ee1148146,PAID,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-23,10.0,last_month
232,292,8e818d47-1e66-44fb-8a49-0b3b917b4db1,827e0ea2-67ab-4efa-b190-28fe6d8ae5c0,ACTIVE,SCHEDULED,2024-09-23 15:02:15.195033+00:00,2024-08-23 15:02:15.195033+00:00,4,115e5120-0de0-454d-aef9-a35ee1148146,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-23,10.0,last_month
233,293,35312720-b772-4e5f-b237-3f4434963581,827e0ea2-67ab-4efa-b190-28fe6d8ae5c0,ACTIVE,SCHEDULED,2024-10-23 15:02:15.195033+00:00,2024-08-23 15:02:15.195033+00:00,4,115e5120-0de0-454d-aef9-a35ee1148146,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-23,10.0,last_month
234,294,cdf22b0a-d128-4da1-acf0-39d98df04331,827e0ea2-67ab-4efa-b190-28fe6d8ae5c0,ACTIVE,SCHEDULED,2024-11-23 15:02:15.195033+00:00,2024-08-23 15:02:15.195033+00:00,4,115e5120-0de0-454d-aef9-a35ee1148146,SCHEDULED,new,,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,People's Telecom,,,,last_month,2024-08-23,10.0,last_month
235,295,b6d95a82-aca1-4485-a705-952ea411708e,7d102715-68ee-41cd-b282-96caeeefc3df,VOIDED,VOIDED,2024-09-24 14:28:27.435768+00:00,2024-08-24 14:28:27.435768+00:00,4,4e81ccfe-f09e-4d96-9840-825067ca9f7f,VOIDED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-24,11.0,last_month
236,296,8c2e1755-45f4-43b2-bc15-7d77d85f1e2b,7d102715-68ee-41cd-b282-96caeeefc3df,VOIDED,VOIDED,2024-10-24 14:28:27.435768+00:00,2024-08-24 14:28:27.435768+00:00,4,4e81ccfe-f09e-4d96-9840-825067ca9f7f,VOIDED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-24,11.0,last_month
237,297,1a0339a0-74c2-495a-ad3d-186f7de6cae4,7d102715-68ee-41cd-b282-96caeeefc3df,VOIDED,VOIDED,2024-11-24 14:28:27.435768+00:00,2024-08-24 14:28:27.435768+00:00,4,4e81ccfe-f09e-4d96-9840-825067ca9f7f,VOIDED,new,,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,Approved Market,,,,last_month,2024-08-24,11.0,last_month
